episode,win_rate,avg_reward,accuracy,epsilon
1455,22.0,-63.85,53.74878286270691,0.04989113249356881
1456,26.0,-52.56,54.13461538461538,0.04989113249356881
1457,17.0,-75.3,52.600588812561334,0.04989113249356881
1458,27.0,-50.99,53.09734513274337,0.04989113249356881
1459,16.0,-75.65,52.818991097922854,0.04989113249356881
1460,15.0,-79.37,52.49500998003992,0.04989113249356881
1461,28.000000000000004,-38.18,56.395891690009336,0.04989113249356881
1462,28.000000000000004,-48.93,54.05669599217986,0.04989113249356881
1463,22.0,-57.9,54.99515033947624,0.04989113249356881
1464,32.0,-34.12,55.62015503875969,0.04989113249356881
1465,23.0,-57.43,54.650047938638544,0.04989113249356881
1466,21.0,-59.95,54.74592521572388,0.04989113249356881
1467,35.0,-24.51,56.55502392344498,0.04989113249356881
1468,26.0,-51.24,54.38423645320197,0.04989113249356881
1469,33.0,-31.7,55.99613152804642,0.04989113249356881
1470,24.0,-52.38,54.94613124387855,0.04989113249356881
1471,34.0,-29.23,55.23715415019763,0.04989113249356881
1472,27.0,-44.68,55.66127497621313,0.04989113249356881
1473,28.000000000000004,-45.89,54.84496124031008,0.04989113249356881
1474,30.0,-42.08,54.689042448173744,0.04989113249356881
1475,28.000000000000004,-39.41,55.92903828197946,0.04989113249356881
1476,25.0,-51.12,55.38608198284079,0.04989113249356881
1477,30.0,-35.13,56.54648956356736,0.04989113249356881
1478,27.0,-44.49,56.31528964862298,0.04989113249356881
1479,25.0,-44.21,56.501831501831504,0.04989113249356881
1480,17.0,-68.71,54.421768707483,0.04989113249356881
1481,24.0,-53.48,54.736842105263165,0.04989113249356881
1482,19.0,-69.57,53.14960629921261,0.04989113249356881
1483,24.0,-55.71,54.46516192345436,0.04989113249356881
1484,26.0,-42.99,57.16981132075472,0.04989113249356881
1485,24.0,-56.88,54.27728613569322,0.04989113249356881
1486,26.0,-49.59,54.67695274831244,0.04989113249356881
1487,23.0,-58.32,53.883495145631066,0.04989113249356881
1488,26.0,-48.72,54.8804780876494,0.04989113249356881
1489,20.0,-67.63,53.51137487636004,0.04989113249356881
1490,22.0,-60.23,54.307841239109386,0.04989113249356881
1491,22.0,-54.34,55.07662835249042,0.04989113249356881
1492,27.0,-47.41,54.34995112414467,0.04989113249356881
1493,22.0,-58.93,54.807692307692314,0.04989113249356881
1494,25.0,-49.61,55.35714285714286,0.04989113249356881
1495,22.0,-59.05,54.807692307692314,0.04989113249356881
1496,18.0,-70.5,53.95752895752896,0.04989113249356881
1497,24.0,-51.44,55.05293551491819,0.04989113249356881
1498,32.0,-31.96,56.439393939393945,0.04989113249356881
1499,31.0,-39.79,54.78260869565217,0.04989113249356881
1500,30.0,-46.39,53.47912524850894,0.04989113249356881
1501,16.0,-79.14,52.29540918163673,0.04989113249356881
1502,24.0,-61.58,52.50737463126843,0.04989113249356881
1503,31.0,-38.21,55.38461538461539,0.04989113249356881
1504,20.0,-64.0,54.605887939221276,0.04989113249356881
1505,30.0,-35.35,56.33528265107213,0.04989113249356881
1506,27.0,-46.9,55.10204081632652,0.04989113249356881
1507,24.0,-50.1,55.3519768563163,0.04989113249356881
1508,31.0,-36.88,55.47945205479452,0.04989113249356881
1509,22.0,-60.47,54.42307692307692,0.04989113249356881
1510,19.0,-66.2,54.19921875,0.04989113249356881
1511,25.0,-54.16,54.35203094777563,0.04989113249356881
1512,22.0,-64.29,52.472250252270435,0.04989113249356881
1513,22.0,-58.22,54.704170708050434,0.04989113249356881
1514,25.0,-55.29,53.75609756097561,0.04989113249356881
1515,30.0,-32.34,56.98324022346368,0.04989113249356881
1516,28.000000000000004,-47.83,53.64891518737672,0.04989113249356881
1517,24.0,-52.79,55.10396975425331,0.04989113249356881
1518,28.999999999999996,-42.89,55.81835383159886,0.04989113249356881
1519,20.0,-59.65,54.72779369627507,0.04989113249356881
1520,28.999999999999996,-38.59,55.70342205323195,0.04989113249356881
1521,25.0,-54.5,53.974484789008834,0.04989113249356881
1522,22.0,-59.39,53.70370370370371,0.04989113249356881
1523,20.0,-56.1,56.17566331198536,0.04989113249356881
1524,17.0,-71.55,53.50444225074038,0.04989113249356881
1525,28.999999999999996,-49.18,53.54330708661418,0.04989113249356881
1526,27.0,-49.32,54.88151658767772,0.04989113249356881
1527,22.0,-59.69,54.13826679649465,0.04989113249356881
1528,26.0,-54.41,53.50194552529183,0.04989113249356881
1529,17.0,-70.94,54.12322274881517,0.04989113249356881
1530,21.0,-67.12,53.333333333333336,0.04989113249356881
1531,25.0,-43.53,56.91287878787878,0.04989113249356881
1532,23.0,-59.64,53.69458128078818,0.04989113249356881
1533,32.0,-33.25,55.72666025024061,0.04989113249356881
1534,22.0,-58.67,55.01405810684161,0.04989113249356881
1535,25.0,-57.65,53.29400196656834,0.04989113249356881
1536,31.0,-40.14,54.8604427333975,0.04989113249356881
1537,25.0,-52.23,54.22885572139303,0.04989113249356881
1538,26.0,-49.22,54.72061657032755,0.04989113249356881
1539,33.0,-37.3,54.112983151635284,0.04989113249356881
1540,27.0,-45.99,55.0656660412758,0.04989113249356881
1541,27.0,-47.92,55.208333333333336,0.04989113249356881
1542,22.0,-61.02,54.01174168297456,0.04989113249356881
1543,22.0,-58.53,54.74592521572388,0.04989113249356881
1544,27.0,-44.94,55.169082125603865,0.04989113249356881
1545,22.0,-58.22,55.014326647564474,0.04989113249356881
1546,28.999999999999996,-38.09,56.06653620352251,0.04989113249356881
1547,24.0,-54.04,55.42056074766355,0.04989113249356881
1548,26.0,-41.92,56.56279508970727,0.04989113249356881
1549,19.0,-66.08,54.55426356589147,0.04989113249356881
1550,24.0,-50.91,55.860113421550096,0.04989113249356881
1551,28.000000000000004,-41.33,54.67695274831244,0.04989113249356881
1552,19.0,-69.24,53.65141187925998,0.04989113249356881
1553,28.000000000000004,-52.87,52.578361981799794,0.04989113249356881
1554,22.0,-58.24,54.00593471810089,0.04989113249356881
1555,23.0,-62.5,53.41922695738355,0.04989113249356881
1556,30.0,-44.08,54.317269076305216,0.04989113249356881
1557,13.0,-89.0,51.25376128385155,0.04989113249356881
1558,24.0,-55.79,54.17075564278705,0.04989113249356881
1559,23.0,-58.68,54.25531914893617,0.04989113249356881
1560,21.0,-69.28,52.27043390514632,0.04989113249356881
1561,18.0,-70.11,53.73423860329777,0.04989113249356881
1562,22.0,-63.33,53.943524829600776,0.04989113249356881
1563,18.0,-75.61,52.08121827411168,0.04989113249356881
1564,17.0,-65.12,56.043956043956044,0.04989113249356881
1565,28.000000000000004,-47.39,54.28286852589641,0.04989113249356881
1566,18.0,-71.84,52.89499509322866,0.04989113249356881
1567,27.0,-47.6,54.57256461232605,0.04989113249356881
1568,25.0,-52.45,54.75956820412169,0.04989113249356881
1569,27.0,-47.03,54.31119920713577,0.04989113249356881
1570,33.0,-32.34,55.99250936329588,0.04989113249356881
1571,23.0,-54.64,55.50284629981025,0.04989113249356881
1572,24.0,-52.67,55.34167468719923,0.04989113249356881
1573,33.0,-34.52,55.141129032258064,0.04989113249356881
1574,30.0,-40.59,54.76892822025565,0.04989113249356881
1575,20.0,-62.67,54.421768707483,0.04989113249356881
1576,24.0,-56.81,54.125736738703345,0.04989113249356881
1577,24.0,-51.95,55.179090029041625,0.04989113249356881
1578,33.0,-34.93,54.822834645669296,0.04989113249356881
1579,20.0,-61.71,55.10597302504817,0.04989113249356881
1580,27.0,-44.14,55.81835383159886,0.04989113249356881
1581,25.0,-50.95,55.02901353965184,0.04989113249356881
1582,24.0,-50.28,55.85754451733833,0.04989113249356881
1583,28.999999999999996,-39.85,55.675146771037184,0.04989113249356881
1584,22.0,-58.75,53.90702274975272,0.04989113249356881
1585,31.0,-39.38,55.2734375,0.04989113249356881
1586,30.0,-45.04,53.92927308447937,0.04989113249356881
1587,27.0,-46.4,55.19230769230769,0.04989113249356881
1588,28.000000000000004,-50.64,53.64635364635365,0.04989113249356881
1589,21.0,-59.27,54.95668912415784,0.04989113249356881
1590,28.999999999999996,-41.82,55.26315789473685,0.04989113249356881
1591,27.0,-40.14,56.96798493408662,0.04989113249356881
1592,24.0,-57.0,53.41796875,0.04989113249356881
1593,36.0,-19.65,57.874762808349146,0.04989113249356881
1594,28.000000000000004,-39.77,56.873822975517896,0.04989113249356881
1595,21.0,-58.69,55.24809160305344,0.04989113249356881
1596,21.0,-56.65,55.576559546313796,0.04989113249356881
1597,28.999999999999996,-35.21,56.79012345679012,0.04989113249356881
1598,33.0,-26.14,57.63500931098696,0.04989113249356881
1599,26.0,-41.95,57.247706422018354,0.04989113249356881
1600,28.000000000000004,-42.32,55.833333333333336,0.04989113249356881
1601,27.0,-49.06,54.33526011560693,0.04989113249356881
1602,24.0,-50.16,54.41176470588235,0.04989113249356881
1603,20.0,-62.55,54.46601941747573,0.04989113249356881
1604,28.999999999999996,-37.67,56.62650602409639,0.04989113249356881
1605,21.0,-65.27,53.287536800785084,0.04989113249356881
1606,30.0,-38.0,55.3314121037464,0.04989113249356881
1607,24.0,-53.78,54.86981677917069,0.04989113249356881
1608,30.0,-34.02,56.38095238095238,0.04989113249356881
1609,28.999999999999996,-46.53,54.31372549019608,0.04989113249356881
1610,27.0,-43.07,55.78551269990592,0.04989113249356881
1611,26.0,-47.59,54.813359528487226,0.04989113249356881
1612,19.0,-70.21,53.44325897187196,0.04989113249356881
1613,24.0,-56.23,54.406130268199234,0.04989113249356881
1614,27.0,-32.49,58.39483394833949,0.04989113249356881
1615,20.0,-63.82,55.121042830540034,0.04989113249356881
1616,26.0,-47.2,54.95238095238095,0.04989113249356881
1617,19.0,-66.99,54.322200392927314,0.04989113249356881
1618,27.0,-46.55,54.84818805093046,0.04989113249356881
1619,24.0,-59.22,53.0241935483871,0.04989113249356881
1620,31.0,-36.62,56.77480916030534,0.04989113249356881
1621,18.0,-65.25,54.74178403755868,0.04989113249356881
1622,28.999999999999996,-40.71,55.81171950048031,0.04989113249356881
1623,23.0,-56.27,54.66794995187681,0.04989113249356881
1624,22.0,-60.44,53.9712918660287,0.04989113249356881
1625,25.0,-56.19,53.75494071146245,0.04989113249356881
1626,20.0,-63.63,54.52793834296724,0.04989113249356881
1627,26.0,-50.96,54.01960784313725,0.04989113249356881
1628,24.0,-50.36,55.42406311637082,0.04989113249356881
1629,26.0,-50.05,53.823237338629596,0.04989113249356881
1630,28.999999999999996,-41.89,54.88647581441264,0.04989113249356881
1631,26.0,-52.46,54.06464250734574,0.04989113249356881
1632,24.0,-56.67,54.34362934362934,0.04989113249356881
1633,24.0,-49.91,55.18234165067179,0.04989113249356881
1634,21.0,-66.49,53.293413173652695,0.04989113249356881
1635,31.0,-34.85,56.095325389550865,0.04989113249356881
1636,21.0,-63.61,53.22265625,0.04989113249356881
1637,26.0,-53.94,53.21285140562249,0.04989113249356881
1638,24.0,-51.14,55.240793201133144,0.04989113249356881
1639,22.0,-61.42,53.84615384615385,0.04989113249356881
1640,24.0,-52.85,55.18234165067179,0.04989113249356881
1641,31.0,-39.05,55.01968503937008,0.04989113249356881
1642,20.0,-63.58,54.47619047619048,0.04989113249356881
1643,17.0,-76.24,52.039800995024876,0.04989113249356881
1644,30.0,-41.71,55.25070955534531,0.04989113249356881
1645,33.0,-29.88,55.48076923076923,0.04989113249356881
1646,21.0,-57.72,54.19103313840156,0.04989113249356881
1647,31.0,-41.43,54.26889106967615,0.04989113249356881
1648,22.0,-62.2,53.67504835589942,0.04989113249356881
1649,28.999999999999996,-43.85,55.40921919096896,0.04989113249356881
1650,23.0,-67.68,50.51546391752577,0.04989113249356881
1651,26.0,-51.18,53.85375494071146,0.04989113249356881
1652,27.0,-49.75,54.385964912280706,0.04989113249356881
1653,26.0,-49.94,55.0047664442326,0.04989113249356881
1654,25.0,-51.07,54.64320625610948,0.04989113249356881
1655,25.0,-52.35,54.91881566380133,0.04989113249356881
1656,27.0,-51.26,53.952569169960476,0.04989113249356881
1657,24.0,-55.74,54.41458733205374,0.04989113249356881
1658,27.0,-48.04,54.90384615384616,0.04989113249356881
1659,28.999999999999996,-40.55,56.4030131826742,0.04989113249356881
1660,24.0,-58.02,53.77176015473888,0.04989113249356881
1661,21.0,-70.55,52.2567703109328,0.04989113249356881
1662,30.0,-40.09,54.63414634146342,0.04989113249356881
1663,28.999999999999996,-40.57,55.26315789473685,0.04989113249356881
1664,18.0,-77.45,51.072522982635334,0.04989113249356881
1665,23.0,-55.35,54.223968565815326,0.04989113249356881
1666,14.000000000000002,-79.7,53.00970873786408,0.04989113249356881
1667,28.000000000000004,-44.63,55.71705426356589,0.04989113249356881
1668,28.999999999999996,-42.54,55.43792107795957,0.04989113249356881
1669,24.0,-52.03,54.83870967741935,0.04989113249356881
1670,22.0,-60.79,53.70919881305638,0.04989113249356881
1671,25.0,-51.59,54.186717998075075,0.04989113249356881
1672,22.0,-53.0,55.778414517669525,0.04989113249356881
1673,28.999999999999996,-33.13,57.36505032021958,0.04989113249356881
1674,25.0,-50.3,54.86641221374045,0.04989113249356881
1675,24.0,-57.16,53.85375494071146,0.04989113249356881
1676,27.0,-48.15,54.34362934362934,0.04989113249356881
1677,21.0,-67.93,53.103448275862064,0.04989113249356881
1678,21.0,-59.18,54.82330468003821,0.04989113249356881
1679,30.0,-34.45,56.9060773480663,0.04989113249356881
1680,28.999999999999996,-39.4,55.20934761441091,0.04989113249356881
1681,27.0,-53.34,53.00713557594292,0.04989113249356881
1682,25.0,-55.9,53.951219512195124,0.04989113249356881
1683,20.0,-71.54,52.49003984063745,0.04989113249356881
1684,26.0,-49.96,54.961832061068705,0.04989113249356881
1685,26.0,-49.01,55.343511450381676,0.04989113249356881
1686,30.0,-40.56,55.55555555555556,0.04989113249356881
1687,25.0,-50.3,55.19230769230769,0.04989113249356881
1688,23.0,-56.36,54.861111111111114,0.04989113249356881
1689,22.0,-62.18,52.78622087132725,0.04989113249356881
1690,24.0,-53.62,54.37743190661478,0.04989113249356881
1691,19.0,-65.53,54.86981677917069,0.04989113249356881
1692,26.0,-53.34,53.64891518737672,0.04989113249356881
1693,21.0,-60.16,54.360465116279066,0.04989113249356881
1694,27.0,-45.5,54.696673189823876,0.04989113249356881
1695,27.0,-46.18,55.21235521235521,0.04989113249356881
1696,30.0,-41.45,54.38423645320197,0.04989113249356881
1697,23.0,-54.82,54.66540999057493,0.04989113249356881
1698,25.0,-57.01,53.70919881305638,0.04989113249356881
1699,20.0,-69.38,52.7,0.04989113249356881
1700,20.0,-72.41,52.38095238095239,0.04989113249356881
1701,30.0,-40.8,55.22531160115053,0.04989113249356881
1702,23.0,-63.69,52.605210420841686,0.04989113249356881
1703,22.0,-57.81,54.814108674928505,0.04989113249356881
1704,21.0,-71.35,51.46612740141558,0.04989113249356881
1705,25.0,-47.07,55.63981042654028,0.04989113249356881
1706,23.0,-51.54,55.66127497621313,0.04989113249356881
1707,32.0,-32.35,55.50049554013875,0.04989113249356881
1708,24.0,-57.26,53.62035225048923,0.04989113249356881
1709,20.0,-64.18,54.13826679649465,0.04989113249356881
1710,24.0,-62.24,51.62932790224033,0.04989113249356881
1711,21.0,-63.26,53.937007874015755,0.04989113249356881
1712,36.0,-24.47,55.916030534351144,0.04989113249356881
1713,24.0,-55.31,53.72549019607843,0.04989113249356881
1714,27.0,-43.81,55.99250936329588,0.04989113249356881
1715,20.0,-61.91,54.40313111545988,0.04989113249356881
1716,24.0,-55.85,54.39613526570049,0.04989113249356881
1717,26.0,-48.89,54.41030723488603,0.04989113249356881
1718,31.0,-32.86,56.09756097560976,0.04989113249356881
1719,31.0,-41.79,54.31372549019608,0.04989113249356881
1720,25.0,-56.33,53.787152444870564,0.04989113249356881
1721,30.0,-36.15,56.056338028169016,0.04989113249356881
1722,31.0,-36.85,55.533790401567096,0.04989113249356881
1723,26.0,-50.21,54.52812202097236,0.04989113249356881
1724,25.0,-48.89,54.67836257309941,0.04989113249356881
1725,26.0,-52.71,54.1015625,0.04989113249356881
1726,20.0,-66.85,53.29400196656834,0.04989113249356881
1727,26.0,-44.51,55.64053537284895,0.04989113249356881
1728,34.0,-27.64,56.18408437200384,0.04989113249356881
1729,30.0,-33.52,57.0884871550904,0.04989113249356881
1730,18.0,-66.87,55.02347417840375,0.04989113249356881
1731,27.0,-45.79,55.42635658914728,0.04989113249356881
1732,33.0,-28.88,56.63461538461539,0.04989113249356881
1733,16.0,-77.49,53.26192794547225,0.04989113249356881
1734,35.0,-21.59,57.07269155206287,0.04989113249356881
1735,22.0,-58.51,54.844778927563496,0.04989113249356881
1736,23.0,-59.53,52.610441767068274,0.04989113249356881
1737,26.0,-53.46,53.85365853658537,0.04989113249356881
1738,26.0,-55.58,53.43811394891945,0.04989113249356881
1739,27.0,-49.66,53.79310344827586,0.04989113249356881
1740,25.0,-52.77,54.30528375733855,0.04989113249356881
1741,23.0,-56.66,54.59882583170255,0.04989113249356881
1742,24.0,-58.94,53.42601787487587,0.04989113249356881
1743,21.0,-70.81,51.9364448857994,0.04989113249356881
1744,25.0,-57.86,53.143418467583494,0.04989113249356881
1745,20.0,-58.98,54.456415279138106,0.04989113249356881
1746,32.0,-31.28,56.513409961685824,0.04989113249356881
1747,24.0,-54.92,55.0656660412758,0.04989113249356881
1748,22.0,-62.94,53.57142857142857,0.04989113249356881
1749,24.0,-50.98,55.55555555555556,0.04989113249356881
1750,21.0,-58.44,55.094339622641506,0.04989113249356881
1751,24.0,-51.98,55.235350624399615,0.04989113249356881
1752,27.0,-45.47,55.54502369668246,0.04989113249356881
1753,22.0,-57.4,54.55407969639469,0.04989113249356881
1754,22.0,-51.36,56.62650602409639,0.04989113249356881
1755,25.0,-51.51,54.62512171372931,0.04989113249356881
1756,22.0,-56.79,54.57979225684608,0.04989113249356881
1757,27.0,-44.15,56.37898686679175,0.04989113249356881
1758,28.000000000000004,-44.57,54.89614243323442,0.04989113249356881
1759,27.0,-48.61,54.743833017077804,0.04989113249356881
1760,18.0,-76.38,52.02020202020202,0.04989113249356881
1761,33.0,-32.08,56.05769230769231,0.04989113249356881
1762,32.0,-30.73,56.33802816901409,0.04989113249356881
1763,26.0,-55.0,53.533397870280744,0.04989113249356881
1764,26.0,-50.29,54.235637779941584,0.04989113249356881
1765,23.0,-56.14,55.240793201133144,0.04989113249356881
1766,28.000000000000004,-40.9,55.87958607714016,0.04989113249356881
1767,27.0,-43.15,55.86854460093896,0.04989113249356881
1768,21.0,-59.29,54.45736434108527,0.04989113249356881
1769,20.0,-68.3,53.158406219630706,0.04989113249356881
1770,24.0,-60.08,52.9835390946502,0.04989113249356881
1771,22.0,-62.0,53.5609756097561,0.04989113249356881
1772,21.0,-68.59,53.26732673267327,0.04989113249356881
1773,17.0,-74.45,53.14960629921261,0.04989113249356881
1774,33.0,-25.2,57.393715341959336,0.04989113249356881
1775,19.0,-70.01,52.75827482447342,0.04989113249356881
1776,21.0,-62.54,54.63137996219282,0.04989113249356881
1777,21.0,-65.41,53.72549019607843,0.04989113249356881
1778,28.999999999999996,-41.2,55.430711610486895,0.04989113249356881
1779,23.0,-58.68,53.83104125736738,0.04989113249356881
1780,27.0,-40.69,56.468366383380555,0.04989113249356881
1781,26.0,-45.98,55.692599620493354,0.04989113249356881
1782,23.0,-63.8,52.33739837398373,0.04989113249356881
1783,28.999999999999996,-33.38,57.02167766258247,0.04989113249356881
1784,28.999999999999996,-39.68,55.859375,0.04989113249356881
1785,30.0,-37.06,56.18604651162791,0.04989113249356881
1786,24.0,-44.28,56.30885122410546,0.04989113249356881
1787,25.0,-49.68,54.99515033947624,0.04989113249356881
1788,26.0,-48.81,54.84818805093046,0.04989113249356881
1789,25.0,-52.02,54.74592521572388,0.04989113249356881
1790,25.0,-47.12,56.537753222836095,0.04989113249356881
1791,19.0,-69.4,53.28185328185329,0.04989113249356881
1792,19.0,-68.67,53.158406219630706,0.04989113249356881
1793,26.0,-50.84,54.50097847358122,0.04989113249356881
1794,21.0,-63.76,54.274735830931796,0.04989113249356881
1795,26.0,-40.66,57.98165137614679,0.04989113249356881
1796,21.0,-65.4,53.29457364341085,0.04989113249356881
1797,34.0,-19.71,57.08989805375347,0.04989113249356881
1798,21.0,-58.63,55.38894095595126,0.04989113249356881
1799,24.0,-53.57,54.98084291187739,0.04989113249356881
1800,19.0,-69.66,53.23671497584541,0.04989113249356881
1801,28.000000000000004,-46.67,54.307841239109386,0.04989113249356881
1802,26.0,-55.82,52.923387096774185,0.04989113249356881
1803,17.0,-76.1,51.720647773279346,0.04989113249356881
1804,27.0,-45.69,55.00000000000001,0.04989113249356881
1805,24.0,-53.29,56.06343283582089,0.04989113249356881
1806,28.000000000000004,-44.27,54.6875,0.04989113249356881
1807,22.0,-63.22,53.37972166998012,0.04989113249356881
1808,32.0,-36.6,54.233870967741936,0.04989113249356881
1809,30.0,-36.8,56.484962406015036,0.04989113249356881
1810,28.999999999999996,-42.69,54.8828125,0.04989113249356881
1811,31.0,-39.35,55.283757338551865,0.04989113249356881
1812,26.0,-51.31,54.76892822025565,0.04989113249356881
1813,21.0,-68.34,52.80898876404494,0.04989113249356881
1814,18.0,-77.51,50.91277890466531,0.04989113249356881
1815,19.0,-61.79,56.01145038167938,0.04989113249356881
1816,23.0,-55.66,54.49330783938815,0.04989113249356881
1817,19.0,-67.7,52.858575727181545,0.04989113249356881
1818,24.0,-64.16,51.86304128902316,0.04989113249356881
1819,23.0,-56.0,54.19545903257651,0.04989113249356881
1820,27.0,-46.63,54.44874274661509,0.04989113249356881
1821,25.0,-48.36,55.21531100478468,0.04989113249356881
1822,28.000000000000004,-45.47,54.74308300395256,0.04989113249356881
1823,23.0,-60.88,53.13432835820896,0.04989113249356881
1824,28.999999999999996,-38.11,56.27340823970037,0.04989113249356881
1825,19.0,-69.34,53.62035225048923,0.04989113249356881
1826,31.0,-37.46,55.60928433268859,0.04989113249356881
1827,21.0,-60.03,54.655493482309126,0.04989113249356881
1828,28.000000000000004,-46.28,54.6875,0.04989113249356881
1829,26.0,-44.27,56.61971830985916,0.04989113249356881
1830,13.0,-81.52,52.86686103012633,0.04989113249356881
1831,39.0,-18.5,56.142034548944345,0.04989113249356881
1832,31.0,-34.64,55.79847908745247,0.04989113249356881
1833,28.999999999999996,-45.17,54.38423645320197,0.04989113249356881
1834,27.0,-42.17,56.41986879100281,0.04989113249356881
1835,22.0,-57.12,54.59825750242013,0.04989113249356881
1836,21.0,-62.93,53.85356454720617,0.04989113249356881
1837,24.0,-52.25,55.04407443682664,0.04989113249356881
1838,28.000000000000004,-46.72,53.86904761904761,0.04989113249356881
1839,28.999999999999996,-48.92,53.60406091370559,0.04989113249356881
1840,26.0,-50.78,54.47545717035611,0.04989113249356881
1841,24.0,-54.02,54.21209117938554,0.04989113249356881
1842,27.0,-46.41,55.0921435499515,0.04989113249356881
1843,19.0,-65.96,54.43037974683544,0.04989113249356881
1844,25.0,-51.55,55.169172932330824,0.04989113249356881
1845,27.0,-41.71,55.66218809980806,0.04989113249356881
1846,28.000000000000004,-45.22,55.165692007797276,0.04989113249356881
1847,24.0,-59.01,53.36538461538461,0.04989113249356881
1848,25.0,-47.71,56.11164581328201,0.04989113249356881
1849,21.0,-56.24,56.22641509433962,0.04989113249356881
1850,22.0,-65.89,52.318548387096776,0.04989113249356881
1851,31.0,-38.34,55.54474708171207,0.04989113249356881
1852,27.0,-48.04,54.77338476374156,0.04989113249356881
1853,24.0,-56.55,53.9282250242483,0.04989113249356881
1854,19.0,-76.51,51.07033639143731,0.04989113249356881
1855,21.0,-70.46,51.59301130524152,0.04989113249356881
1856,26.0,-52.66,54.186717998075075,0.04989113249356881
1857,22.0,-65.66,52.204408817635276,0.04989113249356881
1858,27.0,-43.44,55.58766859344894,0.04989113249356881
1859,28.000000000000004,-46.45,54.510184287099904,0.04989113249356881
1860,26.0,-45.72,55.396370582617,0.04989113249356881
1861,28.999999999999996,-48.86,53.14685314685315,0.04989113249356881
1862,27.0,-49.27,54.28849902534113,0.04989113249356881
1863,25.0,-51.24,54.633204633204635,0.04989113249356881
1864,25.0,-57.96,53.48605577689243,0.04989113249356881
1865,19.0,-64.01,54.57943925233645,0.04989113249356881
1866,22.0,-69.84,51.503006012024045,0.04989113249356881
1867,24.0,-59.49,53.37301587301587,0.04989113249356881
1868,25.0,-54.04,53.900000000000006,0.04989113249356881
1869,31.0,-30.65,56.5425023877746,0.04989113249356881
1870,24.0,-62.53,52.17391304347826,0.04989113249356881
1871,28.000000000000004,-50.78,53.41018251681076,0.04989113249356881
1872,25.0,-50.16,55.165876777251185,0.04989113249356881
1873,22.0,-59.43,54.19479267116682,0.04989113249356881
1874,17.0,-68.17,54.18250950570342,0.04989113249356881
1875,24.0,-55.4,54.84790874524715,0.04989113249356881
1876,26.0,-50.96,55.038022813688215,0.04989113249356881
1877,25.0,-51.98,54.77338476374156,0.04989113249356881
1878,27.0,-49.06,54.99040307101728,0.04989113249356881
1879,25.0,-58.78,53.170731707317074,0.04989113249356881
1880,26.0,-52.63,54.220456802383325,0.04989113249356881
1881,27.0,-46.5,55.29075309818875,0.04989113249356881
1882,20.0,-66.04,53.28820116054158,0.04989113249356881
1883,20.0,-60.68,54.761904761904766,0.04989113249356881
1884,26.0,-47.14,55.394990366088635,0.04989113249356881
1885,21.0,-66.23,53.942307692307686,0.04989113249356881
1886,26.0,-47.68,54.509803921568626,0.04989113249356881
1887,28.000000000000004,-39.11,55.98455598455598,0.04989113249356881
1888,21.0,-61.75,53.70548604427334,0.04989113249356881
1889,25.0,-49.56,55.60836501901141,0.04989113249356881
1890,21.0,-57.46,55.56612749762131,0.04989113249356881
1891,20.0,-60.28,55.58659217877096,0.04989113249356881
1892,24.0,-51.28,55.42747358309318,0.04989113249356881
1893,27.0,-44.37,54.97076023391813,0.04989113249356881
1894,26.0,-52.71,53.707414829659314,0.04989113249356881
1895,33.0,-30.9,56.24413145539906,0.04989113249356881
1896,17.0,-73.07,53.01556420233463,0.04989113249356881
1897,25.0,-53.59,54.11089866156787,0.04989113249356881
1898,21.0,-50.24,56.97356426618049,0.04989113249356881
1899,28.999999999999996,-44.82,54.040895813047705,0.04989113249356881
1900,27.0,-49.92,54.38931297709924,0.04989113249356881
1901,27.0,-45.1,55.18553758325404,0.04989113249356881
1902,24.0,-56.2,54.1015625,0.04989113249356881
1903,33.0,-30.64,55.512572533849124,0.04989113249356881
1904,22.0,-58.13,54.78927203065134,0.04989113249356881
1905,33.0,-32.68,55.96590909090909,0.04989113249356881
1906,31.0,-33.14,55.81613508442776,0.04989113249356881
1907,15.0,-76.92,52.98142717497556,0.04989113249356881
1908,21.0,-65.71,52.97029702970298,0.04989113249356881
1909,28.000000000000004,-36.5,57.050092764378476,0.04989113249356881
1910,33.0,-27.16,55.57729941291585,0.04989113249356881
1911,27.0,-44.57,56.03367633302152,0.04989113249356881
1912,17.0,-71.72,53.861003861003866,0.04989113249356881
1913,24.0,-52.83,54.83870967741935,0.04989113249356881
1914,31.0,-37.07,55.33980582524271,0.04989113249356881
1915,23.0,-54.71,54.59081836327345,0.04989113249356881
1916,27.0,-40.45,56.92742695570217,0.04989113249356881
1917,16.0,-72.31,53.91969407265774,0.04989113249356881
1918,22.0,-65.31,53.25443786982249,0.04989113249356881
1919,34.0,-22.3,57.7490774907749,0.04989113249356881
1920,20.0,-69.75,52.84313725490196,0.04989113249356881
1921,19.0,-65.1,53.943524829600776,0.04989113249356881
1922,20.0,-70.58,52.652652652652655,0.04989113249356881
1923,20.0,-69.01,52.418558736426455,0.04989113249356881
1924,24.0,-60.15,52.95295295295295,0.04989113249356881
1925,23.0,-49.91,56.98427382053654,0.04989113249356881
1926,27.0,-55.2,53.12190287413281,0.04989113249356881
1927,34.0,-18.75,58.16993464052288,0.04989113249356881
1928,28.999999999999996,-42.01,54.81049562682215,0.04989113249356881
1929,24.0,-62.11,51.98329853862212,0.04989113249356881
